,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
612,3519392,-3011,1799,7388,5754
613,3519402,-3028,1853,7388,5727
614,3519412,-3042,1903,7387,5704
615,3519422,-3053,1950,7388,5682
616,3519432,-3063,2000,7387,5660
617,3519442,-3070,2045,7387,5640
618,3519452,-3074,2089,7387,5621
619,3519462,-3083,2138,7385,5601
620,3519472,-3090,2178,7383,5585
621,3519482,-3093,2215,7381,5570
622,3519492,-3100,2258,7379,5553
623,3519502,-3109,2307,7375,5531
624,3519512,-3114,2356,7372,5512
625,3519522,-3117,2403,7369,5495
626,3519532,-3119,2446,7364,5481
627,3519542,-3121,2488,7359,5468
628,3519552,-3120,2527,7355,5455
629,3519562,-3118,2563,7352,5443
630,3519572,-3111,2595,7349,5437
631,3519582,-3102,2623,7349,5429
632,3519592,-3097,2660,7344,5421
633,3519602,-3092,2694,7339,5413
634,3519612,-3085,2728,7334,5407
635,3519622,-3081,2761,7329,5400
636,3519632,-3077,2794,7323,5393
637,3519642,-3072,2826,7316,5388
638,3519652,-3065,2857,7311,5383
639,3519662,-3059,2890,7304,5378
640,3519672,-3054,2924,7297,5372
641,3519682,-3049,2955,7290,5367
642,3519692,-3043,2987,7284,5362
643,3519702,-3039,3020,7275,5358
644,3519712,-3034,3051,7267,5353
645,3519722,-3028,3080,7258,5352
646,3519732,-3025,3115,7247,5349
647,3519742,-3025,3153,7235,5343
648,3519752,-3025,3187,7222,5340
649,3519762,-3024,3220,7209,5339
650,3519772,-3020,3249,7199,5337
651,3519782,-3013,3273,7191,5337
652,3519792,-3003,3298,7184,5337
653,3519802,-2994,3325,7176,5336
654,3519812,-2985,3353,7166,5336
655,3519822,-2980,3381,7156,5335
656,3519832,-2977,3414,7143,5333
657,3519842,-2975,3444,7129,5334
658,3519852,-2972,3474,7114,5335
659,3519862,-2969,3505,7100,5336
660,3519872,-2964,3536,7086,5336
661,3519882,-2961,3568,7071,5337
662,3519892,-2956,3597,7057,5339
663,3519902,-2951,3625,7042,5342
664,3519912,-2948,3654,7027,5344
665,3519922,-2944,3682,7012,5348
666,3519932,-2940,3710,6995,5352
667,3519942,-2937,3740,6977,5356
668,3519952,-2932,3768,6962,5360
669,3519962,-2927,3797,6946,5362
670,3519972,-2925,3826,6929,5365
671,3519982,-2927,3858,6908,5367
672,3519992,-2928,3889,6887,5371
673,3520002,-2927,3920,6867,5374
674,3520012,-2926,3948,6848,5379
675,3520022,-2925,3978,6828,5384
676,3520032,-2922,4006,6808,5390
677,3520042,-2922,4033,6786,5396
678,3520052,-2919,4055,6768,5405
679,3520062,-2919,4080,6747,5412
680,3520072,-2919,4106,6725,5419
681,3520082,-2919,4132,6703,5427
682,3520092,-2919,4159,6680,5435
683,3520102,-2918,4184,6658,5444
684,3520112,-2919,4209,6633,5454
685,3520122,-2921,4232,6609,5465
686,3520132,-2922,4255,6585,5474
687,3520142,-2924,4279,6561,5484
688,3520152,-2927,4305,6535,5493
689,3520162,-2930,4329,6508,5505
690,3520172,-2930,4352,6483,5515
691,3520182,-2932,4376,6458,5525
692,3520192,-2934,4397,6433,5537
693,3520202,-2936,4417,6408,5549
694,3520212,-2940,4438,6381,5560
695,3520222,-2944,4463,6353,5571
696,3520232,-2952,4487,6321,5584
697,3520242,-2959,4510,6289,5598
698,3520252,-2963,4527,6260,5614
699,3520262,-2969,4543,6230,5632
700,3520272,-2973,4558,6201,5649
701,3520282,-2978,4573,6172,5667
