,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
754,38716,-6240,6314,2554,3827
755,38726,-6269,6335,2499,3783
756,38736,-6290,6351,2454,3749
757,38746,-6306,6364,2418,3725
758,38756,-6317,6374,2389,3707
759,38766,-6326,6381,2366,3695
760,38776,-6332,6386,2347,3687
761,38786,-6337,6389,2333,3683
762,38796,-6340,6390,2322,3682
763,38806,-6343,6389,2314,3684
764,38816,-6345,6387,2308,3688
765,38826,-6347,6383,2303,3695
766,38836,-6349,6377,2300,3703
767,38846,-6426,6313,2342,3653
768,38856,-6562,6212,2419,3533
769,38866,-6680,6136,2477,3402
770,38876,-6773,6086,2510,3282
771,38886,-6803,6091,2478,3234
772,38896,-6823,6098,2445,3204
773,38906,-6839,6101,2419,3182
774,38916,-6853,6102,2398,3166
775,38926,-6865,6102,2380,3155
776,38936,-6875,6101,2365,3147
777,38946,-6883,6100,2351,3142
778,38956,-6892,6098,2336,3138
779,38966,-6899,6096,2322,3135
780,38976,-6906,6094,2308,3133
781,38986,-6913,6093,2293,3131
782,38996,-6920,6092,2278,3130
783,39006,-6927,6091,2263,3128
784,39016,-6977,6047,2261,3102
785,39026,-7069,5966,2263,3048
786,39036,-7181,5872,2258,2972
787,39046,-7277,5800,2237,2895
788,39056,-7356,5748,2207,2820
789,39066,-7421,5711,2173,2750
790,39076,-7471,5688,2137,2690
791,39086,-7508,5677,2105,2637
792,39096,-7532,5676,2074,2595
793,39106,-7549,5678,2050,2560
794,39116,-7559,5684,2032,2533
795,39126,-7566,5689,2017,2511
796,39136,-7572,5692,2005,2494
797,39146,-7577,5695,1996,2481
798,39156,-7581,5696,1989,2471
799,39166,-7585,5697,1984,2462
800,39176,-7589,5696,1981,2455
801,39186,-7592,5695,1979,2449
802,39196,-7596,5693,1978,2442
803,39206,-7601,5690,1977,2435
804,39216,-7605,5687,1977,2427
805,39226,-7610,5684,1977,2419
806,39236,-7615,5681,1978,2411
807,39246,-7620,5678,1978,2402
808,39256,-7625,5674,1979,2393
809,39266,-7630,5670,1981,2385
810,39276,-7635,5666,1983,2376
811,39286,-7640,5663,1986,2367
812,39296,-7645,5659,1989,2359
813,39306,-7649,5655,1992,2351
814,39316,-7653,5652,1996,2343
815,39326,-7657,5649,1999,2335
816,39336,-7660,5646,2002,2328
817,39346,-7664,5643,2005,2321
818,39356,-7667,5640,2008,2314
819,39366,-7670,5638,2009,2307
820,39376,-7673,5637,2010,2300
821,39386,-7676,5635,2010,2293
822,39396,-7680,5634,2010,2287
823,39406,-7683,5632,2008,2280
824,39416,-7686,5631,2006,2273
825,39426,-7690,5630,2004,2266
826,39436,-7693,5629,2001,2260
827,39446,-7697,5628,1998,2254
828,39456,-7700,5627,1995,2248
829,39466,-7702,5627,1993,2242
830,39476,-7704,5626,1991,2238
831,39486,-7706,5626,1990,2235
